customer_id,customer_name,signup_date,region,email
8712,Kylie Arias,2024-01-14,South America,jgarcia@example.net
8713,Brittany Turner,2025-01-01,Europe,zstevens@example.net
8714,Jennifer Brewer,2024-03-19,South America,bartonstacey@example.com
8715,Phillip Terrell,2024-03-21,South America,matthewsangela@example.org
8716,John Johnson,2024-09-05,Europe,joshuaperez@example.com
8717,Rose Valencia,2024-08-08,Asia,jcastillo@example.org
8718,John Roy,2024-11-17,Africa,bradleyhebert@example.org
8719,Amanda Holmes,2024-06-27,South America,oclark@example.org
8720,Keith Hill,2024-05-05,Africa,gabrielle41@example.com
8721,Marc Parrish,2024-10-10,Asia,rramos@example.net
8722,Natasha Pierce,2024-01-30,Asia,ronaldanderson@example.net
8723,Shannon Rowe,2024-03-25,Africa,mathissuzanne@example.com
8724,Robert Ellison,2024-10-19,Asia,susan86@example.org
8725,Mark Hawkins DVM,2024-02-09,Asia,sgonzales@example.net
8726,Sarah Simpson,2024-06-07,North America,rmerritt@example.org
8727,Melanie Martin,2024-03-10,South America,brivera@example.com
8728,Wendy Sanchez,2024-06-25,South America,whitejustin@example.org
8729,David Williams,2024-07-08,Asia,roy18@example.org
8730,Haley Chapman,2024-10-18,South America,kimberlywallace@example.org
8731,Robert Pope,2024-01-22,Africa,uchavez@example.org
8732,Amanda Sutton,2024-06-07,Asia,urodriguez@example.net
8733,Timothy Smith,2024-05-25,Europe,thomas80@example.com
8734,Tracy Alvarez,2024-02-28,Asia,christina47@example.net
8735,Kimberly Sanchez,2024-10-23,Asia,gilmorefred@example.com
8736,Peter Evans,2024-07-02,South America,pamela60@example.net
8737,Cathy Garcia,2024-05-16,Africa,santanaemily@example.org
8738,Carla Parsons,2024-01-19,North America,jake36@example.net
8739,Alex Fuentes,2024-12-11,Asia,hodgeslisa@example.com
8740,Christian Ramirez,2024-04-17,North America,pbaker@example.org
8741,Andrew Cardenas,2024-03-01,Asia,smithchristina@example.org
8742,Crystal Fisher,2024-03-31,North America,sharon82@example.net
8743,Brandy Powell,2024-03-14,North America,yhansen@example.org
8744,Brian Wilson,2024-09-18,South America,wpeters@example.net
8745,William Choi,2024-11-21,South America,aaron22@example.org
8746,Deanna Curtis,2024-11-05,Africa,dstevens@example.org
8747,Cody Pope,2024-03-29,Europe,kristin75@example.net
8748,Brittany Smith,2024-04-10,Europe,jennifer60@example.com
8749,Eric George,2024-03-13,Europe,markferguson@example.com
8750,Gregory Santos,2024-08-24,Africa,timothy59@example.net
8751,Mark Diaz,2024-01-27,North America,scottandrea@example.org
8752,Susan Kelley,2024-09-07,Asia,reedjustin@example.net
8753,Jonathan Murphy,2024-04-26,Europe,emilyespinoza@example.org
8754,Mrs. Kayla Duran,2024-07-19,Asia,rmurray@example.com
8755,Allison Payne,2024-03-27,South America,vaughanangela@example.com
8756,Hannah Pope,2024-04-09,South America,kevin75@example.com
8757,Jasmine Mercado,2024-09-11,Africa,zterry@example.net
8758,William Brown,2024-07-06,South America,michael11@example.net
8759,Brett Taylor,2024-01-15,Europe,mcox@example.com
8760,Katelyn Owen,2024-09-08,South America,gomezjoshua@example.net
8761,Dawn Green,2024-10-14,North America,dodsonjoyce@example.net
8762,Jennifer Morgan,2025-01-01,Africa,pevans@example.com
8763,Daniel Day,2024-11-07,South America,chad55@example.com
8764,Robert Foster,2024-10-20,Europe,ladams@example.org
8765,Ashley Montgomery,2024-01-12,Asia,thomas95@example.com
8766,Angela Moore,2024-08-31,South America,arthur84@example.com
8767,Margaret Braun,2024-07-30,North America,beth03@example.com
8768,Julie Ferguson,2024-03-30,Europe,andrea47@example.org
8769,Robert Young,2024-09-26,Europe,maria86@example.org
8770,Kimberly Smith,2024-12-24,Europe,benjaminsullivan@example.com
8771,Michael Turner,2024-08-03,Europe,campbellandrew@example.org
8772,Timothy Parrish,2024-09-17,North America,zachary31@example.net
8773,Nathan Mills,2024-01-19,Europe,travisnelson@example.com
8774,Eric Mcdonald,2024-11-28,Asia,josephdillon@example.net
8775,Stephen Hayes,2024-05-15,Europe,ckeith@example.com
8776,Amber Smith,2024-05-30,Asia,jennifer61@example.com
8777,Robin Singleton,2024-01-29,South America,melissaparrish@example.net
8778,Kathleen Huang,2024-12-27,Africa,jason57@example.org
8779,Amber Black,2024-08-01,Asia,joshua76@example.org
8780,Dana Johnson,2024-06-17,Asia,craig57@example.com
8781,Michelle Forbes,2024-09-17,Asia,toddstevens@example.org
8782,Michael Simmons,2024-05-27,Africa,qnunez@example.org
8783,Clinton Barker,2024-03-06,South America,regina48@example.net
8784,Dana Martinez,2024-02-11,Africa,reginacraig@example.com
8785,James Adkins,2024-03-04,Europe,ltaylor@example.com
8786,Jennifer Robinson,2024-01-20,South America,tbraun@example.com
8787,Kevin Morton Jr.,2024-12-16,South America,david60@example.net
8788,Alan Mullins,2024-07-22,Asia,howardvalerie@example.net
8789,Michael Cooper,2024-12-17,Asia,rowlandgary@example.com
8790,Dwayne Velazquez,2024-01-09,South America,martinrobert@example.net
8791,Tonya Huynh,2024-06-19,Africa,alanstephens@example.org
8792,Heather Mcdonald,2024-11-12,South America,carlgallagher@example.org
8793,Bonnie Lopez,2024-01-15,Africa,woodcody@example.com
8794,Randall Peterson,2024-02-19,Asia,keithhill@example.org
8795,Manuel Young,2024-01-17,South America,martinariana@example.net
8796,Michael Dickson,2024-12-19,South America,steven92@example.com
8797,Bradley Mitchell,2024-12-13,South America,mendezveronica@example.com
8798,Steven Russo,2024-11-18,South America,woodsshane@example.org
8799,Michael Garcia,2024-08-25,Africa,ronaldlee@example.org
8800,Jennifer Kaiser,2024-11-15,Europe,okelly@example.net
8801,Lori Jackson,2024-08-29,Europe,yvalencia@example.com
8802,Tanner Dickerson,2024-05-14,South America,gadams@example.com
8803,Christopher Snyder,2024-07-13,North America,jacob03@example.org
8804,Scott Donovan,2024-02-27,South America,nshaffer@example.com
8805,Melissa Brown,2024-12-15,Asia,shermandenise@example.com
8806,Tyler Jones,2024-07-27,Africa,davidbrown@example.org
8807,Kevin Flores,2024-01-07,South America,pam51@example.org
8808,Peter Green,2024-09-13,Africa,jo70@example.com
8809,Meagan Williams,2024-06-05,Europe,matthew30@example.com
8810,Andrew Adams,2024-12-27,North America,smcpherson@example.net
8811,Heather Reyes,2024-03-04,Europe,boydcolleen@example.org
8812,Patricia Long,2024-04-17,South America,anthonymurphy@example.org
8813,Melissa Logan,2024-11-27,Africa,millerrachel@example.com
8814,Tina Burton,2024-10-01,South America,larryjackson@example.com
8815,Michael Sanders Jr.,2024-08-14,Africa,james42@example.org
8816,Jeremy Thomas,2024-06-17,Africa,aprilcarson@example.com
8817,Juan Harrison,2024-02-02,Europe,cody12@example.com
8818,Sabrina Rivera,2024-08-25,Africa,james24@example.org
8819,Brianna Flores,2024-11-02,Africa,opratt@example.net
8820,Arthur Miles,2024-04-25,North America,schwartzkeith@example.net
8821,Cheryl Montes,2024-05-15,Asia,rubioanne@example.com
8822,Daniel George,2024-10-10,Europe,gregory24@example.net
8823,Heidi Hall,2024-08-06,Africa,edgar82@example.net
8824,Beth Atkinson,2024-07-16,South America,jdean@example.net
8825,Tanner Hicks,2024-11-06,North America,douglasolsen@example.com
8826,Steven Patrick,2024-11-23,North America,waltersaustin@example.net
8827,Lisa Washington,2024-04-30,South America,howardmegan@example.net
8828,Stacey Jordan,2024-08-27,Europe,millerjoseph@example.net
8829,Lisa Brown,2024-06-17,North America,carrie08@example.com
8830,Donald Maxwell,2024-06-23,Europe,dominguezcheryl@example.com
8831,Mario Morrow,2024-07-31,North America,vickicarroll@example.net
8832,Diane Wright,2024-09-09,Asia,hallmark@example.net
8833,Elizabeth Fowler,2024-01-18,Africa,imarks@example.org
8834,Brandon Long,2024-04-24,North America,aaron16@example.com
8835,Jorge Robinson,2024-01-02,South America,nicolegarza@example.com
8836,Nicholas Chavez,2024-01-09,Europe,lhiggins@example.com
8837,Teresa Thompson,2024-11-11,North America,contrerasstephanie@example.com
8838,Francis Gray,2024-10-22,North America,aaronmiller@example.net
8839,William Sullivan,2024-02-27,Africa,greenjacob@example.org
8840,Leah Martin,2024-12-20,South America,campbellapril@example.org
8841,Deborah Hunter,2024-04-22,Asia,ilopez@example.com
8842,Dr. Donna Carpenter,2024-01-10,South America,qfranco@example.org
8843,William Murphy,2024-12-22,Africa,ejohnson@example.org
8844,Vanessa Shannon,2024-01-12,Asia,burnsdebra@example.com
8845,Sarah Oneill,2024-02-11,Africa,allisonyoung@example.org
8846,Lauren Anderson,2024-11-08,South America,bchurch@example.net
8847,Lisa Williams,2024-05-04,Europe,natasha98@example.net
8848,Marie Simpson,2024-08-12,South America,charles32@example.net
8849,Emily Flynn,2024-03-22,South America,yanglevi@example.com
8850,Pamela Bauer,2024-11-28,Europe,swilson@example.com
8851,Nicholas Ramirez,2024-11-18,Asia,uromero@example.org
8852,Seth Washington,2024-01-27,Asia,stephanielivingston@example.org
8853,Todd Bennett,2024-05-03,South America,vjohnson@example.org
8854,Daniel Morgan,2024-04-17,North America,meganmadden@example.com
8855,Alexander Rodriguez,2024-10-23,Europe,derek67@example.com
8856,Tammy Carter,2024-12-20,North America,jonathan77@example.net
8857,Mike Campbell,2024-11-18,Africa,hoffmanmatthew@example.org
8858,Kimberly Henry,2024-09-28,North America,igonzalez@example.net
8859,Melissa Reilly,2024-05-18,Africa,sarawoodward@example.org
8860,Kristi Williams,2024-06-24,Africa,rgarner@example.com
8861,Samuel Hull,2024-08-20,South America,hodgesjoshua@example.org
8862,Eric Jackson,2024-11-28,North America,riverawalter@example.org
8863,Amy Jones,2024-03-09,South America,cnash@example.com
8864,Lynn Sanchez,2024-11-03,Africa,andrew15@example.com
8865,James Parks,2024-12-12,North America,dixonjohn@example.net
8866,Samantha Lynch,2024-09-20,North America,bushbrandon@example.com
8867,Justin Atkinson,2024-08-01,North America,lawrencemaria@example.net
8868,Mike Welch,2024-01-08,South America,nwilliams@example.org
8869,Cindy Alvarez,2024-12-27,Asia,ernestlarson@example.org
8870,Jeanette Gibson,2024-12-02,Africa,johndudley@example.net
8871,Shelby Phillips,2024-12-26,Europe,gerald86@example.com
8872,Cynthia Evans,2024-04-08,Asia,leonard34@example.org
8873,William Gilbert,2024-03-08,Africa,zcowan@example.org
8874,Thomas Perez,2024-12-28,Asia,edwardsamy@example.net
8875,Dakota Smith,2024-10-23,Asia,richard08@example.org
8876,Kimberly Griffin,2024-08-30,South America,davidpatel@example.org
8877,Jenna Valencia,2024-09-14,North America,douglas76@example.net
8878,Michael Vincent,2024-01-28,South America,amy58@example.com
8879,Kim Mcmillan MD,2024-05-02,South America,william79@example.com
8880,Kristina Hughes,2024-09-14,Europe,danielvaughn@example.com
8881,Mitchell Grant,2024-10-05,South America,jaclynboyer@example.org
8882,Melissa Parker,2024-03-24,Africa,marcmartinez@example.net
8883,Victoria Sanchez,2024-11-26,North America,austinflores@example.org
8884,Howard Moore,2024-01-26,North America,rwarren@example.com
8885,Jordan Pham,2024-04-15,North America,bradleylewis@example.net
8886,Alice Harris,2024-11-28,South America,castillodavid@example.com
8887,Joseph Logan,2024-04-14,Europe,lgrant@example.net
8888,Jonathan Thomas,2024-03-18,North America,jacksoneric@example.org
8889,Crystal Walker,2024-08-28,South America,batesbrandon@example.com
8890,Bryan Scott,2024-02-16,Asia,harrisonclarence@example.org
8891,Laurie Yang,2024-09-08,Asia,andrea54@example.org
8892,Jeffrey Walters,2024-06-07,Europe,mhenry@example.net
8893,James Morales,2024-05-25,Europe,ydickerson@example.net
8894,Christine Wong,2024-07-21,South America,christinabaker@example.net
8895,Carla Kerr,2024-12-18,North America,curtis30@example.com
8896,Sara Swanson,2024-01-24,Asia,victoriamorton@example.org
8897,Jessica Davis,2024-06-15,South America,davisjonathan@example.net
8898,Nicholas Johnson,2024-02-26,North America,elizabeth47@example.net
8899,Christine Martin,2024-10-28,South America,bryan13@example.net
8900,Angela Brown,2024-02-22,Africa,martindebra@example.org
8901,Bridget Thomas,2024-06-07,North America,justinpage@example.com
8902,Marissa Gaines,2024-08-31,Africa,derrick63@example.org
8903,Lindsey Allen,2024-04-10,Asia,deborah02@example.com
8904,Richard Nguyen,2024-04-22,Europe,bishopdavid@example.com
8905,Tammy Conley,2024-05-25,Africa,kathryn91@example.com
8906,Adam Olsen,2024-12-17,South America,petersonmelissa@example.net
8907,Anthony Griffin,2024-11-29,Africa,nholden@example.net
8908,Christopher Harrington,2024-11-19,North America,schaeferjennifer@example.org
8909,Duane Guzman,2024-02-08,Europe,jbrown@example.org
8910,Johnny Hill,2024-06-26,Asia,chad31@example.org
8911,Cynthia Martin,2024-06-14,Asia,steve13@example.com
8912,Andrew Casey MD,2024-05-09,Asia,jessicaharmon@example.com
8913,Kyle Wilkins,2024-07-30,Africa,eric42@example.net
8914,Rebecca Ferguson,2024-02-27,Asia,michaelmercado@example.net
8915,Andrew Wise,2024-07-28,South America,wallacemonica@example.net
8916,Dennis Robinson,2024-04-15,South America,jenniferpineda@example.org
8917,Matthew Ferguson,2024-06-18,Africa,angelicamartinez@example.org
8918,Judith Sims,2024-01-12,Africa,crystal69@example.org
8919,John Smith,2024-01-18,Africa,lshort@example.com
8920,Kimberly Bond,2024-03-01,Africa,dharris@example.net
8921,Matthew Kelly,2024-10-23,South America,alicia17@example.com
8922,Eric Coleman,2024-07-13,Europe,isullivan@example.org
8923,Lori Conrad,2024-01-13,South America,rrogers@example.org
8924,Wendy Davenport,2024-07-10,Africa,dlindsey@example.com
8925,Nancy Gates,2024-04-12,Africa,whall@example.net
8926,Alicia Young,2024-02-13,Europe,mariadixon@example.org
8927,Olivia Lyons,2024-08-26,Asia,fhoward@example.com
8928,Mr. Zachary Garrett,2024-08-16,Asia,kathrynsmith@example.com
8929,Aaron Woods,2024-03-03,Africa,ccraig@example.com
8930,Benjamin Bentley,2024-09-07,Asia,fisherjeremy@example.org
8931,Kayla Stark,2024-07-20,North America,clarson@example.com
8932,William Russell,2024-03-18,North America,alexandra83@example.org
8933,Thomas Lopez,2024-07-07,Asia,brownstephanie@example.com
8934,Nancy Torres,2024-09-25,Asia,tina37@example.com
8935,Jonathan Cook,2024-04-11,South America,jknight@example.com
8936,Savannah Park,2024-08-12,Asia,rodriguezbradley@example.com
8937,Sarah Turner,2024-03-01,South America,mbates@example.org
8938,Chris Spencer,2024-01-25,North America,wallacelisa@example.org
8939,Katrina Martinez,2024-02-23,North America,carla55@example.com
8940,Diane Tanner,2024-01-15,Asia,garyray@example.net
8941,Daniel Stewart,2024-09-26,Asia,kathryn92@example.com
8942,Linda West,2024-01-03,Africa,karenrobinson@example.org
8943,Aaron Spence,2024-03-24,Asia,christina92@example.com
8944,Taylor Jones,2024-09-19,South America,karawhite@example.com
8945,Nicholas Ali,2024-03-10,Africa,xturner@example.org
8946,Julie Casey,2024-10-05,Europe,ashlee35@example.com
8947,Holly Faulkner,2024-08-05,North America,trevor80@example.org
8948,Mr. John Barrett,2024-09-18,Africa,lewiscaleb@example.net
8949,Evan Williams,2024-02-12,Asia,fwalls@example.org
8950,Deborah Bradley,2024-09-30,South America,weaverkrystal@example.net
8951,Joshua Dominguez,2024-06-24,North America,jameslopez@example.com
8952,Alex Lucas,2024-06-15,South America,burnsjoseph@example.com
8953,Stephanie Lopez,2024-08-16,Africa,richardschwartz@example.org
8954,Carol Wilson,2024-05-11,Africa,cardenasmatthew@example.org
8955,Nicole Winters,2024-07-11,North America,maygregory@example.net
8956,Maxwell Alexander,2024-08-24,Africa,waynepotter@example.org
8957,Tina Walker,2024-11-26,Asia,xpearson@example.net
8958,Matthew Rodriguez,2024-10-30,South America,ichurch@example.org
8959,Melissa Howell,2024-03-26,South America,tylergeorge@example.org
8960,Robin Lawson,2024-12-31,Europe,robinsonkeith@example.com
8961,Brian Allen,2024-09-27,Asia,haysdonald@example.net
8962,Mathew Wall,2024-04-23,South America,melissakelly@example.net
8963,Lauren Lopez,2024-03-26,Africa,gperry@example.com
8964,Terry Watson,2024-08-13,Africa,stevenfisher@example.org
8965,Shannon Schneider,2024-03-17,South America,henrydaniel@example.com
8966,Cynthia Lawrence,2024-09-22,Asia,vsilva@example.com
8967,Christina Williams,2024-12-06,South America,fmcdonald@example.net
8968,Megan Gonzales,2024-02-15,South America,vcooper@example.net
8969,James Knight,2024-03-03,Europe,ibentley@example.net
8970,Eric Keller,2024-05-03,South America,lawrencewilliam@example.org
8971,Shawn Ellison,2024-06-17,Asia,carolallen@example.org
8972,Sandy Ward,2024-11-01,North America,heatherrice@example.net
8973,Stephen Wong,2024-10-01,Europe,conniepowell@example.com
8974,Wesley Lozano,2024-06-30,Europe,wesleycastro@example.net
8975,Kevin Thornton,2024-12-11,Europe,caitlyn07@example.net
8976,Robert Bush,2024-08-12,Europe,adrian62@example.com
8977,Jessica Smith,2024-03-27,Africa,jacobfoster@example.com
8978,Emily Powell,2024-08-17,North America,teresa53@example.com
8979,Sierra Scott,2024-11-13,South America,ellischarles@example.org
8980,Charles Davis,2024-09-19,Europe,williamwright@example.com
8981,Emily Contreras,2024-01-29,Africa,mary19@example.org
8982,Veronica Nguyen,2024-12-02,Europe,xshepard@example.com
8983,Kenneth Villanueva,2024-11-05,Asia,johnbuckley@example.net
8984,Jennifer Jackson,2024-02-17,Asia,tlynch@example.net
8985,Samantha Cobb,2024-08-09,South America,craig00@example.net
8986,David Hernandez,2024-08-31,North America,keithmoreno@example.net
8987,Brittany Ramirez,2024-09-11,Africa,kimberly77@example.com
8988,Michael Thomas,2024-02-27,Africa,raymond17@example.net
8989,Richard Trujillo,2024-08-18,Africa,edwardsmelissa@example.com
